mc	mn	mc_onset	mn_onset	timesig	staff	voice	label  	alt_label	globalkey	localkey	pedal	chord 	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1 	1 	0       	0       	4/4    	5    	1    	g.i    	         	g        	i       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
4 	4 	3/4     	3/4     	4/4    	5    	1    	I      	         	g        	i       	     	I     	I      	    	       	       	            	       	         	M         	1                 	1                	0, 4, 1    	           	0   	0
5 	5 	0       	0       	4/4    	5    	1    	VII    	         	g        	i       	     	VII   	VII    	    	       	       	            	       	         	M         	1                 	1                	-2, 2, -1  	           	-2  	-2
5 	5 	1/4     	1/4     	4/4    	5    	1    	III6   	         	g        	i       	     	III6  	III    	    	6      	       	            	       	         	M         	1                 	1                	1, -2, -3  	           	-3  	1
5 	5 	1/2     	1/2     	4/4    	5    	1    	IV     	         	g        	i       	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	1                	-1, 3, 0   	           	-1  	-1
6 	6 	0       	0       	4/4    	5    	1    	III\\  	         	g        	i       	     	III   	III    	    	       	       	            	       	\\       	M         	1                 	1                	-3, 1, -2  	           	-3  	-3
7 	7 	0       	0       	4/4    	5    	1    	v.i    	         	g        	v       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
10	10	0       	0       	4/4    	5    	1    	VII    	         	g        	v       	     	VII   	VII    	    	       	       	            	       	         	M         	1                 	1                	-2, 2, -1  	           	-2  	-2
10	10	1/4     	1/4     	4/4    	5    	1    	III6   	         	g        	v       	     	III6  	III    	    	6      	       	            	       	         	M         	1                 	1                	1, -2, -3  	           	-3  	1
10	10	1/2     	1/2     	4/4    	5    	1    	iv     	         	g        	v       	     	iv    	iv     	    	       	       	            	       	         	m         	1                 	1                	-1, -4, 0  	           	-1  	-1
11	11	0       	0       	4/4    	5    	1    	III\\  	         	g        	v       	     	III   	III    	    	       	       	            	       	\\       	M         	1                 	1                	-3, 1, -2  	           	-3  	-3
11	11	1/2     	1/2     	4/4    	5    	1    	III    	         	g        	v       	     	III   	III    	    	       	       	            	       	         	M         	1                 	1                	-3, 1, -2  	           	-3  	-3
12	12	0       	0       	4/4    	5    	1    	V      	         	g        	v       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
15	15	0       	0       	4/4    	5    	1    	v      	         	g        	v       	     	v     	v      	    	       	       	            	       	         	m         	1                 	1                	1, -2, 2   	           	1   	1
15	15	1/4     	1/4     	4/4    	5    	1    	iio6   	         	g        	v       	     	iio6  	ii     	o   	6      	       	            	       	         	o         	1                 	1                	-1, -4, 2  	           	2   	-1
15	15	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	v       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
16	16	1/2     	1/2     	4/4    	5    	1    	i      	         	g        	v       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
17	17	0       	0       	4/4    	5    	1    	VII.ii 	         	g        	VII     	     	ii    	ii     	    	       	       	            	       	         	m         	1                 	0                	2, -1, 3   	           	2   	2
17	17	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	VII     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
18	18	0       	0       	4/4    	5    	1    	I\\    	         	g        	VII     	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
18	18	3/4     	3/4     	4/4    	5    	1    	III.I  	         	g        	III     	     	I     	I      	    	       	       	            	       	         	M         	1                 	0                	0, 4, 1    	           	0   	0
19	19	3/4     	3/4     	4/4    	5    	1    	IV     	         	g        	III     	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	0                	-1, 3, 0   	           	-1  	-1
20	20	1/4     	1/4     	4/4    	5    	1    	I6     	         	g        	III     	     	I6    	I      	    	6      	       	            	       	         	M         	1                 	0                	4, 1, 0    	           	0   	4
20	20	1/2     	1/2     	4/4    	5    	1    	V(4)   	         	g        	III     	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	0                	1, 0, 2    	           	1   	1
20	20	3/4     	3/4     	4/4    	5    	1    	V      	         	g        	III     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
21	21	0       	0       	4/4    	5    	1    	I\\    	         	g        	III     	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
21	21	3/4     	3/4     	4/4    	5    	1    	i.V    	         	g        	i       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
22	22	3/4     	3/4     	4/4    	5    	1    	i      	         	g        	i       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
23	23	1/2     	1/2     	4/4    	5    	1    	v.V7(4)	         	g        	v       	     	V7(4) 	V      	    	7      	4      	            	       	         	Mm7       	1                 	1                	1, 0, 2, -1	           	1   	1
23	23	3/4     	3/4     	4/4    	5    	1    	V      	         	g        	v       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
24	24	0       	0       	4/4    	5    	1    	I\\    	         	g        	v       	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	1                	0, 4, 1    	           	0   	0
24	24	3/4     	3/4     	4/4    	5    	1    	III.V  	         	g        	III     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
25	25	3/4     	3/4     	4/4    	5    	1    	I\\    	         	g        	III     	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
26	26	3/4     	3/4     	4/4    	5    	1    	i.iv   	         	g        	i       	     	iv    	iv     	    	       	       	            	       	         	m         	1                 	1                	-1, -4, 0  	           	-1  	-1
27	27	1/4     	1/4     	4/4    	5    	1    	ii6    	         	g        	i       	     	ii6   	ii     	    	6      	       	            	       	         	m         	1                 	1                	-1, 3, 2   	           	2   	-1
27	27	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	i       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
28	28	0       	0       	4/4    	5    	1    	I\\    	         	g        	i       	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	1                	0, 4, 1    	           	0   	0
28	28	1/4     	1/4     	4/4    	5    	1    	IV.V   	         	g        	IV      	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
29	29	0       	0       	4/4    	5    	1    	I      	         	g        	IV      	     	I     	I      	    	       	       	            	       	         	M         	1                 	0                	0, 4, 1    	           	0   	0
29	29	3/4     	3/4     	4/4    	5    	1    	IV6    	         	g        	IV      	     	IV6   	IV     	    	6      	       	            	       	         	M         	1                 	0                	3, 0, -1   	           	-1  	3
30	30	0       	0       	4/4    	5    	1    	V(4)   	         	g        	IV      	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	0                	1, 0, 2    	           	1   	1
30	30	1/4     	1/4     	4/4    	5    	1    	V      	         	g        	IV      	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
30	30	1/2     	1/2     	4/4    	5    	1    	I\\    	         	g        	IV      	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
31	31	1/8     	1/8     	4/4    	5    	1    	VII.V[V	         	g        	VII     	V    	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
31	31	3/8     	3/8     	4/4    	5    	1    	vi64   	         	g        	VII     	V    	vi64  	vi     	    	64     	       	            	       	         	m         	1                 	0                	4, 3, 0    	           	3   	4
31	31	1/2     	1/2     	4/4    	5    	1    	V]     	         	g        	VII     	V    	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
32	32	1/2     	1/2     	4/4    	5    	1    	I      	         	g        	VII     	     	I     	I      	    	       	       	            	       	         	M         	1                 	0                	0, 4, 1    	           	0   	0
33	33	1/4     	1/4     	4/4    	5    	1    	IV6    	         	g        	VII     	     	IV6   	IV     	    	6      	       	            	       	         	M         	1                 	0                	3, 0, -1   	           	-1  	3
33	33	1/2     	1/2     	4/4    	5    	1    	V(4)   	         	g        	VII     	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	0                	1, 0, 2    	           	1   	1
33	33	3/4     	3/4     	4/4    	5    	1    	V      	         	g        	VII     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
34	34	0       	0       	4/4    	5    	1    	I\\    	         	g        	VII     	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
34	34	1/2     	1/2     	4/4    	5    	1    	iv.IV  	         	g        	iv      	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	1                	-1, 3, 0   	           	-1  	-1
35	35	0       	0       	4/4    	5    	1    	VII    	         	g        	iv      	     	VII   	VII    	    	       	       	            	       	         	M         	1                 	1                	-2, 2, -1  	           	-2  	-2
36	36	0       	0       	4/4    	5    	1    	III    	         	g        	iv      	     	III   	III    	    	       	       	            	       	         	M         	1                 	1                	-3, 1, -2  	           	-3  	-3
37	37	0       	0       	4/4    	5    	1    	i6     	         	g        	iv      	     	i6    	i      	    	6      	       	            	       	         	m         	1                 	1                	-3, 1, 0   	           	0   	-3
38	38	0       	0       	4/4    	5    	1    	ii7    	         	g        	iv      	     	ii7   	ii     	    	7      	       	            	       	         	mm7       	1                 	1                	2, -1, 3, 0	           	2   	2
38	38	1/2     	1/2     	4/4    	5    	1    	V43    	         	g        	iv      	     	V43   	V      	    	43     	       	            	       	         	Mm7       	1                 	1                	2, -1, 1, 5	           	1   	2
39	39	0       	0       	4/4    	5    	1    	I\\    	         	g        	iv      	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	1                	0, 4, 1    	           	0   	0
39	39	1/2     	1/2     	4/4    	5    	1    	I      	         	g        	iv      	     	I     	I      	    	       	       	            	       	         	M         	1                 	1                	0, 4, 1    	           	0   	0
41	41	0       	0       	4/4    	5    	1    	I6     	         	g        	iv      	     	I6    	I      	    	6      	       	            	       	         	M         	1                 	1                	4, 1, 0    	           	0   	4
42	42	0       	0       	4/4    	5    	1    	i.I    	         	g        	i       	     	I     	I      	    	       	       	            	       	         	M         	1                 	1                	0, 4, 1    	           	0   	0
43	43	0       	0       	4/4    	5    	1    	V      	         	g        	i       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
43	43	1/2     	1/2     	4/4    	5    	1    	V(4)   	         	g        	i       	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	1                	1, 0, 2    	           	1   	1
44	44	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	i       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
45	45	0       	0       	4/4    	5    	1    	I\\    	         	g        	i       	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	1                	0, 4, 1    	           	0   	0
45	45	1/2     	1/2     	4/4    	5    	1    	i      	         	g        	i       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
46	46	0       	0       	4/4    	5    	1    	i6     	III      	g        	i       	     	i6    	i      	    	6      	       	            	       	         	m         	1                 	1                	-3, 1, 0   	           	0   	-3
46	46	1/2     	1/2     	4/4    	5    	1    	i      	         	g        	i       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
47	47	3/4     	3/4     	4/4    	5    	1    	I      	         	g        	i       	     	I     	I      	    	       	       	            	       	         	M         	1                 	1                	0, 4, 1    	           	0   	0
48	48	0       	0       	4/4    	5    	1    	IV6    	         	g        	i       	     	IV6   	IV     	    	6      	       	            	       	         	M         	1                 	1                	3, 0, -1   	           	-1  	3
48	48	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	i       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
49	49	0       	0       	4/4    	5    	1    	VII.I  	         	g        	VII     	     	I     	I      	    	       	       	            	       	         	M         	1                 	0                	0, 4, 1    	           	0   	0
49	49	3/4     	3/4     	4/4    	5    	1    	I6     	         	g        	VII     	     	I6    	I      	    	6      	       	            	       	         	M         	1                 	0                	4, 1, 0    	           	0   	4
50	50	0       	0       	4/4    	5    	1    	V      	         	g        	VII     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
50	50	1/4     	1/4     	4/4    	5    	1    	V(4)   	         	g        	VII     	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	0                	1, 0, 2    	           	1   	1
50	50	3/4     	3/4     	4/4    	5    	1    	V      	         	g        	VII     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
51	51	0       	0       	4/4    	5    	1    	I\\    	         	g        	VII     	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
51	51	1/2     	1/2     	4/4    	5    	1    	i.IV   	         	g        	i       	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	1                	-1, 3, 0   	           	-1  	-1
52	52	3/4     	3/4     	4/4    	5    	1    	#viio6 	         	g        	i       	     	#viio6	#vii   	o   	6      	       	            	       	         	o         	1                 	1                	2, -1, 5   	           	5   	2
53	53	0       	0       	4/4    	5    	1    	i      	         	g        	i       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
54	54	0       	0       	4/4    	5    	1    	V      	         	g        	i       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
54	54	1/2     	1/2     	4/4    	5    	1    	i\\    	         	g        	i       	     	i     	i      	    	       	       	            	       	\\       	m         	1                 	1                	0, -3, 1   	           	0   	0
55	55	0       	0       	4/4    	5    	1    	III.vi 	         	g        	III     	     	vi    	vi     	    	       	       	            	       	         	m         	1                 	0                	3, 0, 4    	           	3   	3
55	55	1/2     	1/2     	4/4    	5    	1    	IV     	         	g        	III     	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	0                	-1, 3, 0   	           	-1  	-1
56	56	1/2     	1/2     	4/4    	5    	1    	ii     	         	g        	III     	     	ii    	ii     	    	       	       	            	       	         	m         	1                 	0                	2, -1, 3   	           	2   	2
57	57	3/4     	3/4     	4/4    	5    	1    	V/V    	         	g        	III     	     	V/V   	V      	    	       	       	V           	       	         	M         	1                 	0                	2, 6, 3    	           	2   	2
58	58	0       	0       	4/4    	5    	1    	V6     	         	g        	III     	     	V6    	V      	    	6      	       	            	       	         	M         	1                 	0                	5, 2, 1    	           	1   	5
58	58	1/2     	1/2     	4/4    	5    	1    	VI     	         	g        	III     	     	VI    	VI     	    	       	       	            	       	         	M         	1                 	0                	3, 7, 4    	           	3   	3
59	59	0       	0       	4/4    	5    	1    	I      	         	g        	III     	     	I     	I      	    	       	       	            	       	         	M         	1                 	0                	0, 4, 1    	           	0   	0
59	59	3/4     	3/4     	4/4    	5    	1    	I6     	         	g        	III     	     	I6    	I      	    	6      	       	            	       	         	M         	1                 	0                	4, 1, 0    	           	0   	4
60	60	0       	0       	4/4    	5    	1    	V      	         	g        	III     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
60	60	1/4     	1/4     	4/4    	5    	1    	V(4)   	         	g        	III     	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	0                	1, 0, 2    	           	1   	1
60	60	3/4     	3/4     	4/4    	5    	1    	V      	         	g        	III     	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
61	61	0       	0       	4/4    	5    	1    	I\\    	         	g        	III     	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
61	61	1/2     	1/2     	4/4    	5    	1    	IV.IV  	         	g        	IV      	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	0                	-1, 3, 0   	           	-1  	-1
62	62	3/4     	3/4     	4/4    	5    	1    	viio6  	         	g        	IV      	     	viio6 	vii    	o   	6      	       	            	       	         	o         	1                 	0                	2, -1, 5   	           	5   	2
63	63	0       	0       	4/4    	5    	1    	i      	         	g        	IV      	     	i     	i      	    	       	       	            	       	         	m         	1                 	0                	0, -3, 1   	           	0   	0
64	64	0       	0       	4/4    	5    	1    	V      	         	g        	IV      	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
64	64	1/2     	1/2     	4/4    	5    	1    	I\\    	         	g        	IV      	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
65	65	1/4     	1/4     	4/4    	5    	1    	v.iv   	         	g        	v       	     	iv    	iv     	    	       	       	            	       	         	m         	1                 	1                	-1, -4, 0  	           	-1  	-1
65	65	3/4     	3/4     	4/4    	5    	1    	i6(+4) 	         	g        	v       	     	i6(+4)	i      	    	6      	+4     	            	       	         	m         	1                 	1                	-3, 1, 0   	-1         	0   	-3
66	66	0       	0       	4/4    	5    	1    	ii     	         	g        	v       	     	ii    	ii     	    	       	       	            	       	         	m         	1                 	1                	2, -1, 3   	           	2   	2
66	66	1/4     	1/4     	4/4    	5    	1    	#viio6 	         	g        	v       	     	#viio6	#vii   	o   	6      	       	            	       	         	o         	1                 	1                	2, -1, 5   	           	5   	2
66	66	1/2     	1/2     	4/4    	5    	1    	I      	         	g        	v       	     	I     	I      	    	       	       	            	       	         	M         	1                 	1                	0, 4, 1    	           	0   	0
68	68	1/2     	1/2     	4/4    	5    	1    	V(4)   	         	g        	v       	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	1                	1, 0, 2    	           	1   	1
68	68	3/4     	3/4     	4/4    	5    	1    	V      	         	g        	v       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
69	69	0       	0       	4/4    	5    	1    	I      	i\\      	g        	v       	     	I     	I      	    	       	       	            	       	         	M         	1                 	1                	0, 4, 1    	           	0   	0
70	70	1/4     	1/4     	4/4    	5    	1    	ii.iv6 	         	g        	ii      	     	iv6   	iv     	    	6      	       	            	       	         	m         	1                 	1                	-4, 0, -1  	           	-1  	-4
71	71	0       	0       	4/4    	5    	1    	V      	         	g        	ii      	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
71	71	3/4     	3/4     	4/4    	5    	1    	V7     	         	g        	ii      	     	V7    	V      	    	7      	       	            	       	         	Mm7       	1                 	1                	1, 5, 2, -1	           	1   	1
72	72	0       	0       	4/4    	5    	1    	i      	         	g        	ii      	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
72	72	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	ii      	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
73	73	0       	0       	4/4    	5    	1    	I\\    	         	g        	ii      	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	1                	0, 4, 1    	           	0   	0
73	73	3/4     	3/4     	4/4    	5    	1    	I.IV   	         	g        	I       	     	IV    	IV     	    	       	       	            	       	         	M         	1                 	0                	-1, 3, 0   	           	-1  	-1
74	74	1/4     	1/4     	4/4    	5    	1    	I6(+4) 	         	g        	I       	     	I6(+4)	I      	    	6      	+4     	            	       	         	M         	1                 	0                	4, 1, 0    	-1         	0   	4
74	74	1/2     	1/2     	4/4    	5    	1    	ii     	         	g        	I       	     	ii    	ii     	    	       	       	            	       	         	m         	1                 	0                	2, -1, 3   	           	2   	2
74	74	3/4     	3/4     	4/4    	5    	1    	viio6  	         	g        	I       	     	viio6 	vii    	o   	6      	       	            	       	         	o         	1                 	0                	2, -1, 5   	           	5   	2
75	75	0       	0       	4/4    	5    	1    	I      	         	g        	I       	     	I     	I      	    	       	       	            	       	         	M         	1                 	0                	0, 4, 1    	           	0   	0
77	77	0       	0       	4/4    	5    	1    	V(4)   	         	g        	I       	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	0                	1, 0, 2    	           	1   	1
77	77	1/4     	1/4     	4/4    	5    	1    	V      	         	g        	I       	     	V     	V      	    	       	       	            	       	         	M         	1                 	0                	1, 5, 2    	           	1   	1
77	77	1/2     	1/2     	4/4    	5    	1    	I\\    	         	g        	I       	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	0                	0, 4, 1    	           	0   	0
78	78	3/4     	3/4     	4/4    	5    	1    	v.IV6  	         	g        	v       	     	IV6   	IV     	    	6      	       	            	       	         	M         	1                 	1                	3, 0, -1   	           	-1  	3
79	79	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	v       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
80	80	1/4     	1/4     	4/4    	5    	1    	V7     	         	g        	v       	     	V7    	V      	    	7      	       	            	       	         	Mm7       	1                 	1                	1, 5, 2, -1	           	1   	1
80	80	1/2     	1/2     	4/4    	5    	1    	i      	         	g        	v       	     	i     	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1   	           	0   	0
81	81	0       	0       	4/4    	5    	1    	V(4)   	         	g        	v       	     	V(4)  	V      	    	       	4      	            	       	         	M         	1                 	1                	1, 0, 2    	           	1   	1
81	81	1/2     	1/2     	4/4    	5    	1    	V      	         	g        	v       	     	V     	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2    	           	1   	1
82	82	0       	0       	4/4    	5    	1    	I\\    	         	g        	v       	     	I     	I      	    	       	       	            	       	\\       	M         	1                 	1                	0, 4, 1    	           	0   	0
